22941	2586	5438	6.000	125.00	108.91	750.00	653.46	96.54	2026-01-12 16:16:49.02059
22942	2586	5438	1.000	130.00	108.91	130.00	108.91	21.09	2026-01-12 16:16:49.02059
22943	2586	5467	1.000	160.00	146.19	160.00	146.19	13.81	2026-01-12 16:16:49.02059
22944	2586	5383	1.000	100.00	97.19	100.00	97.19	2.81	2026-01-12 16:16:49.02059
22945	2586	5420	1.000	200.00	99.80	200.00	99.80	100.20	2026-01-12 16:16:49.02059
22946	2586	5446	1.000	180.00	141.86	180.00	141.86	38.14	2026-01-12 16:16:49.02059
22947	2586	5447	11.000	80.00	86.65	880.00	953.15	-73.15	2026-01-12 16:16:49.02059
22948	2586	5380	3.000	50.00	51.86	150.00	155.58	-5.58	2026-01-12 16:16:49.02059
22949	2586	5448	4.000	50.00	61.73	200.00	246.92	-46.92	2026-01-12 16:16:49.02059
22950	2586	5423	6.000	75.00	57.81	450.00	346.86	103.14	2026-01-12 16:16:49.02059
22951	2586	5992	1.000	50.00	54.08	50.00	54.08	-4.08	2026-01-12 16:16:49.02059
20070	2358	1562	15.000	50.00	36.92	750.00	553.80	196.20	2026-01-08 10:47:20.58386
20071	2358	1588	1.000	100.00	88.58	100.00	88.58	11.42	2026-01-08 10:47:20.58386
20072	2358	1560	1.000	90.00	52.57	90.00	52.57	37.43	2026-01-08 10:47:20.58386
20073	2358	1559	2.000	140.00	117.25	280.00	234.50	45.50	2026-01-08 10:47:20.58386
20074	2358	1590	1.000	60.00	53.78	60.00	53.78	6.22	2026-01-08 10:47:20.58386
20075	2358	349	1.000	80.00	53.85	80.00	53.85	26.15	2026-01-08 10:47:20.58386
20076	2358	718	5.000	40.00	41.42	200.00	207.10	-7.10	2026-01-08 10:47:20.58386
20077	2358	87	1.000	110.00	70.20	110.00	70.20	39.80	2026-01-08 10:47:20.58386
21321	2439	6231	1.000	70.00	66.72	70.00	66.72	3.28	2026-01-09 06:52:16.691636
21322	2439	6232	3.000	45.00	23.99	135.00	71.97	63.03	2026-01-09 06:52:16.694404
22952	2586	5984	2.000	160.00	129.21	320.00	258.42	61.58	2026-01-12 16:16:49.02059
22953	2586	5460	2.000	160.00	136.72	320.00	273.44	46.56	2026-01-12 16:16:49.02059
